index,index,create_age(months),expiry_age(months),update_age(days),URL,num_domain_periods,domain_length,num_domain_terms,Has_Sensitive_words,Has_IP,Num_Periods,Has_sus_char,URL_Length,num_slashes,sus_files,Label,URLNet_Prediction,predict
3915.0,3915.0,217.0,46.0,96.0,http://www.peterbrooke.com/...,1.0,14.0,2.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,0,
2142.0,2142.0,194.0,10.0,85.0,http://www.jasondoucette.com/worldrecords.html...,1.0,16.0,2.0,0.0,0.0,3.0,0.0,49.0,3.0,0.0,0.0,1,
2387.0,2387.0,54.0,6.0,188.0,http://acnetreatmentworld.org/etoo/loing/login.php?f2c16ly3wbircy6pjyl...,1.0,21.0,2.0,1.0,0.0,2.0,0.0,73.0,5.0,1.0,1.0,1,
423.0,423.0,33.0,3.0,301.0,http://www.milangardeninn.com/script/data/b88507a885e96bd9aaacfb213e6a...,1.0,17.0,2.0,0.0,0.0,2.0,0.0,73.0,5.0,0.0,1.0,1,
4168.0,4168.0,17.0,7.0,166.0,http://slavkomrdalj.com/images/dallas/...,1.0,15.0,2.0,0.0,0.0,1.0,0.0,41.0,5.0,0.0,1.0,0,
4359.0,4359.0,-1.0,-1.0,-1.0,http://i1.dk/idh/...,1.0,4.0,2.0,0.0,0.0,1.0,0.0,20.0,4.0,0.0,0.0,1,
3123.0,3123.0,-1.0,-1.0,-1.0,http://nichuizen.co.za/includes/file/files/db/file.dropbox/...,2.0,13.0,3.0,0.0,0.0,3.0,0.0,62.0,8.0,0.0,1.0,0,
1565.0,1565.0,-1.0,-1.0,-1.0,http://batesrealty.ca/logs.inf...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,33.0,3.0,1.0,1.0,0,
3126.0,3126.0,210.0,6.0,181.0,http://www.ironworksbbq.com/...,1.0,15.0,2.0,0.0,0.0,2.0,0.0,31.0,3.0,0.0,0.0,1,
3989.0,3989.0,-1.0,5.0,-1.0,http://www.cad.polito.it/...,2.0,11.0,3.0,0.0,0.0,3.0,0.0,28.0,3.0,0.0,0.0,1,
3554.0,3554.0,178.0,14.0,354.0,http://www.carnegieendowment.org/...,1.0,20.0,2.0,0.0,0.0,2.0,0.0,36.0,3.0,0.0,0.0,0,
839.0,839.0,7.0,5.0,228.0,http://www.haflaat.com/wp-includes/SimplePie/Data/5fde3be76809448ca643...,1.0,10.0,2.0,0.0,0.0,2.0,1.0,73.0,6.0,0.0,1.0,0,
500.0,500.0,22.0,2.0,308.0,http://editorialeciim.com/tmp/upgrade/ii.php?rand=13InboxLightaspxn.17...,1.0,17.0,2.0,0.0,0.0,3.0,0.0,73.0,5.0,1.0,1.0,0,
611.0,611.0,262.0,1.0,269.0,http://members.tripod.com/FootlightNotes/index.html...,2.0,16.0,3.0,0.0,0.0,3.0,0.0,54.0,4.0,0.0,0.0,0,
141.0,141.0,147.0,9.0,-1.0,http://tech-apk.nichost.ru/PayPal/account-confirmation/websc-login.php...,2.0,17.0,3.0,1.0,0.0,3.0,1.0,73.0,5.0,1.0,1.0,0,
549.0,549.0,219.0,9.0,816.0,http://www.vipuldyes.com/...,1.0,12.0,2.0,0.0,0.0,2.0,0.0,28.0,3.0,0.0,0.0,1,
557.0,557.0,39.0,9.0,895.0,http://ringtonsfranchise.co.uk///wp-includes/SimplePie//Parse/standard...,2.0,21.0,3.0,0.0,0.0,2.0,1.0,73.0,9.0,0.0,1.0,0,
887.0,887.0,12.0,24.0,363.0,http://www.haoqin87.com/food/gtex/verification.php...,1.0,11.0,2.0,0.0,0.0,3.0,0.0,53.0,5.0,1.0,1.0,1,
1377.0,1377.0,70.0,2.0,312.0,http://www.planetsforkids.org/images/menu/bookmark...,1.0,17.0,2.0,0.0,0.0,2.0,0.0,53.0,5.0,0.0,1.0,0,
1626.0,1626.0,-1.0,-1.0,-1.0,http://yumero.tk/arc/lendin/SMILING/554a6ae48f74537629b6a06c2a18cd95/...,1.0,8.0,2.0,0.0,0.0,1.0,0.0,72.0,7.0,0.0,1.0,0,
3437.0,3437.0,-1.0,-1.0,-1.0,http://www.dinosaurdesigns.com.au/...,2.0,20.0,3.0,0.0,0.0,3.0,0.0,37.0,3.0,0.0,0.0,1,
2725.0,2725.0,237.0,15.0,1398.0,http://www.deccanherald.com/...,1.0,15.0,2.0,0.0,0.0,2.0,0.0,31.0,3.0,0.0,0.0,0,
218.0,218.0,137.0,19.0,193.0,https://itaunet1.websiteseguro.com/cadastro/cliente/email/modules/b...,2.0,24.0,3.0,0.0,0.0,2.0,0.0,70.0,7.0,0.0,1.0,1,
4010.0,4010.0,12.0,24.0,363.0,http://haoqin87.com/view/gtex/...,1.0,11.0,2.0,0.0,0.0,1.0,0.0,33.0,5.0,0.0,1.0,0,
4294.0,4294.0,151.0,5.0,220.0,http://www.robotsrule.com/phpBB2/...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,36.0,4.0,1.0,0.0,1,
1760.0,1760.0,101.0,7.0,153.0,http://nolagroup.com/GD...,1.0,12.0,2.0,0.0,0.0,1.0,0.0,26.0,3.0,0.0,1.0,1,
1138.0,1138.0,226.0,14.0,8.0,http://secure.square.loginrdqx.usa.cc/account/app/svc/login.html...,4.0,26.0,5.0,1.0,0.0,5.0,0.0,67.0,6.0,0.0,1.0,0,
209.0,209.0,-1.0,5.0,-1.0,http://cmfri.org.in/invitation/excel/excel.php?rand=13inboxlightaspxn....,2.0,10.0,3.0,0.0,0.0,4.0,0.0,73.0,5.0,1.0,1.0,1,
4432.0,4432.0,-1.0,-1.0,-1.0,http://muse.jhu.edu/journals/theatre_topics/...,2.0,10.0,3.0,0.0,0.0,2.0,0.0,47.0,5.0,0.0,0.0,0,
2934.0,2934.0,-1.0,-1.0,-1.0,http://www.math.cornell.edu/~dtaimina/mathinLV/mathinlv.html...,2.0,14.0,3.0,0.0,0.0,4.0,0.0,63.0,5.0,0.0,0.0,1,
1787.0,1787.0,184.0,8.0,160.0,http://www.eandcchemicals.com/...,1.0,17.0,2.0,0.0,0.0,2.0,0.0,33.0,3.0,0.0,0.0,1,
2592.0,2592.0,243.0,21.0,1175.0,http://www.tea-time.com/...,1.0,11.0,2.0,0.0,0.0,2.0,1.0,27.0,3.0,0.0,0.0,0,
550.0,550.0,187.0,77.0,245.0,http://en.wikipedia.org/wiki/Church-Turing_thesis...,2.0,14.0,3.0,0.0,0.0,2.0,1.0,52.0,4.0,0.0,0.0,1,
1424.0,1424.0,-1.0,-1.0,-1.0,http://www.panachecommunications.co.za/index/ftp/new/secure/web.php...,2.0,25.0,3.0,1.0,0.0,4.0,0.0,70.0,7.0,1.0,1.0,1,
2889.0,2889.0,250.0,38.0,512.0,http://www.coolbrew.com/...,1.0,11.0,2.0,0.0,0.0,2.0,0.0,27.0,3.0,0.0,0.0,1,
2788.0,2788.0,-1.0,-1.0,-1.0,http://servicedesk.sitey.me/...,2.0,18.0,3.0,0.0,0.0,2.0,0.0,31.0,3.0,0.0,1.0,1,
3351.0,3351.0,220.0,20.0,163.0,http://www.whitecoffee.com/...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,0,
948.0,948.0,43.0,5.0,452.0,http://accenttechnosoft.com/22/Login.htm...,1.0,19.0,2.0,0.0,0.0,2.0,0.0,43.0,4.0,0.0,1.0,1,
1652.0,1652.0,-1.0,55.0,-1.0,http://www.etc.in/...,1.0,5.0,2.0,0.0,0.0,2.0,0.0,21.0,3.0,0.0,0.0,1,
2117.0,2117.0,175.0,5.0,199.0,http://www.jhs82.com/images/dropbox/...,1.0,8.0,2.0,0.0,0.0,2.0,0.0,39.0,5.0,0.0,1.0,1,
1966.0,1966.0,163.0,5.0,4966.0,http://www.waligaimports.com/...,1.0,15.0,2.0,0.0,0.0,2.0,0.0,32.0,3.0,0.0,0.0,1,
532.0,532.0,107.0,1.0,333.0,http://www.vivid-techno.com/...,1.0,15.0,2.0,0.0,0.0,2.0,1.0,31.0,3.0,0.0,0.0,1,
4289.0,4289.0,-1.0,-1.0,-1.0,http://service-verified.cf/user-login.php?cmd=_flow&SESSION=jk7beT6MHp...,1.0,18.0,2.0,1.0,0.0,2.0,1.0,73.0,3.0,1.0,1.0,0,
3558.0,3558.0,-1.0,-1.0,-1.0,http://newcase.96.lt/...,2.0,11.0,3.0,0.0,0.0,2.0,0.0,24.0,3.0,0.0,1.0,1,
1829.0,1829.0,200.0,9.0,119.0,http://virtually-sold.com/tamer/1591413b6a7015683a00984315b520a7...,1.0,17.0,2.0,0.0,0.0,1.0,1.0,67.0,4.0,0.0,1.0,1,
2721.0,2721.0,217.0,23.0,41.0,http://computer.howstuffworks.com/...,2.0,24.0,3.0,0.0,0.0,2.0,0.0,37.0,3.0,0.0,0.0,1,
3904.0,3904.0,109.0,11.0,33.0,http://www.heathervictoriaheld.com/wp-includes/SimplePie/Data...,1.0,22.0,2.0,0.0,0.0,2.0,1.0,64.0,5.0,0.0,1.0,1,
4170.0,4170.0,-1.0,-1.0,-1.0,http://cursotenis.com.br/team/wellsfargo/...,2.0,15.0,3.0,0.0,0.0,2.0,0.0,44.0,5.0,0.0,1.0,1,
1602.0,1602.0,168.0,12.0,9.0,http://www.teaforte.com/...,1.0,11.0,2.0,0.0,0.0,2.0,0.0,27.0,3.0,0.0,0.0,0,
3235.0,3235.0,38.0,10.0,39.0,http://woo.distinguished.us/wp-includes/pomo/data/00403b454e697f86fe12...,2.0,17.0,3.0,0.0,0.0,2.0,1.0,73.0,6.0,0.0,1.0,0,
639.0,639.0,280.0,56.0,274.0,http://www.sunlife.com/...,1.0,10.0,2.0,0.0,0.0,2.0,0.0,26.0,3.0,0.0,0.0,0,
4641.0,4641.0,2.0,10.0,61.0,http://safetem.com/fcid/login.php?cmd=login_submit&amp;id=5d19529629a2...,1.0,10.0,2.0,1.0,0.0,2.0,0.0,73.0,4.0,1.0,1.0,1,
1782.0,1782.0,134.0,10.0,433.0,http://manchesterunited.vitalfootball.co.uk/...,3.0,33.0,4.0,0.0,0.0,3.0,0.0,47.0,3.0,0.0,0.0,1,
967.0,967.0,188.0,4.0,717.0,http://www.shoplondons.com/...,1.0,14.0,2.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,0,
0.0,0.0,-1.0,-1.0,-1.0,http://account-google-com.ngate.my/c44cca401760e0c1e12587f9b833f8e5...,2.0,25.0,3.0,0.0,0.0,2.0,1.0,70.0,3.0,0.0,1.0,1,
2452.0,2452.0,-1.0,-1.0,-1.0,http://pizzaspecialle.com.br/de/...,2.0,19.0,3.0,0.0,0.0,2.0,0.0,35.0,4.0,1.0,1.0,1,
3869.0,3869.0,-1.0,-1.0,-1.0,http://accounts.googe.com.mjca2.com.br/1MSW1TVT.php-1464953965-1-2e6e4...,5.0,26.0,6.0,0.0,0.0,6.0,1.0,73.0,3.0,1.0,1.0,1,
4709.0,4709.0,18.0,6.0,184.0,http://www.locasporlosbesosavon.com/Doc/...,1.0,23.0,2.0,0.0,0.0,2.0,0.0,43.0,4.0,1.0,1.0,0,
3274.0,3274.0,46.0,2.0,127.0,http://realpropertyinc.net/bowix/drive/drive/auth/view/share...,1.0,18.0,2.0,0.0,0.0,1.0,0.0,63.0,8.0,0.0,1.0,1,
2194.0,2194.0,134.0,10.0,1607.0,http://executivehomerents.com/joomla/images/banners/data/.ppl.us/ppl/c...,1.0,21.0,2.0,0.0,0.0,3.0,0.0,73.0,9.0,1.0,1.0,1,
2432.0,2432.0,114.0,6.0,487.0,http://www.idyemyhair.com/...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,29.0,3.0,0.0,0.0,1,
247.0,247.0,-1.0,-1.0,-1.0,http://settingfb-page.at.ua/repeated_confirmation.html...,2.0,18.0,3.0,0.0,0.0,3.0,1.0,57.0,3.0,0.0,1.0,1,
2331.0,2331.0,85.0,11.0,1.0,http://www.autodefentsa.info/programaslapila/chase.summary/8fef23943d3...,1.0,16.0,2.0,0.0,0.0,3.0,0.0,73.0,5.0,1.0,1.0,1,
2649.0,2649.0,91.0,5.0,218.0,http://www.liverpoolfcnews.net/...,1.0,18.0,2.0,0.0,0.0,2.0,0.0,34.0,3.0,0.0,0.0,1,
1089.0,1089.0,-1.0,-1.0,-1.0,http://www.jobs.com/...,1.0,7.0,2.0,0.0,0.0,2.0,0.0,23.0,3.0,0.0,0.0,0,
3386.0,3386.0,152.0,4.0,288.0,http://feeds.feedburner.com/physicstoday/pt1...,2.0,18.0,3.0,0.0,0.0,2.0,0.0,47.0,4.0,0.0,0.0,1,
3955.0,3955.0,156.0,12.0,8.0,http://www.oskabilgisayar.com/active/...,1.0,17.0,2.0,0.0,0.0,2.0,0.0,40.0,4.0,0.0,1.0,1,
4047.0,4047.0,235.0,17.0,624.0,http://www.nooterconstruction.com/com/Gdoccc/index.php...,1.0,21.0,2.0,0.0,0.0,3.0,0.0,57.0,5.0,1.0,1.0,0,
288.0,288.0,-1.0,-1.0,-1.0,http://www.jaw.or.at/salzburg/fileadmin...,2.0,7.0,3.0,0.0,0.0,3.0,0.0,42.0,4.0,0.0,1.0,0,
930.0,930.0,-1.0,-1.0,-1.0,http://www.suzuki.com/...,1.0,9.0,2.0,0.0,0.0,2.0,0.0,25.0,3.0,0.0,0.0,0,
3508.0,3508.0,-1.0,-1.0,-1.0,http://www.aretivaiopoulou.gr/wp-content/icici/info.htm...,1.0,17.0,2.0,0.0,0.0,3.0,1.0,58.0,5.0,1.0,1.0,0,
3529.0,3529.0,-1.0,-1.0,-1.0,http://garsia.math.yorku.ca/MPWP/...,3.0,17.0,4.0,0.0,0.0,3.0,0.0,36.0,4.0,0.0,0.0,1,
2880.0,2880.0,45.0,3.0,18.0,http://lindaparkhouse.co.uk/css/auth.inet.ent_Logon-redirectjsp.true/a...,2.0,18.0,3.0,0.0,0.0,5.0,1.0,73.0,5.0,1.0,1.0,0,
2372.0,2372.0,238.0,2.0,323.0,http://cricket.123india.com/...,2.0,18.0,3.0,0.0,0.0,2.0,0.0,31.0,3.0,0.0,0.0,0,
2858.0,2858.0,-1.0,-1.0,-1.0,http://www.mysterymanrecords.dk/...,1.0,19.0,2.0,0.0,0.0,2.0,0.0,35.0,3.0,0.0,0.0,1,
2186.0,2186.0,198.0,42.0,556.0,http://r144.com/freelancejobsnews.htm...,1.0,7.0,2.0,0.0,0.0,2.0,0.0,40.0,3.0,0.0,0.0,1,
272.0,272.0,211.0,53.0,1753.0,http://www.theroyalstore.com/...,1.0,16.0,2.0,0.0,0.0,2.0,0.0,32.0,3.0,0.0,0.0,0,
4789.0,4789.0,124.0,56.0,182.0,http://www.thechicagocouncil.org/...,1.0,20.0,2.0,0.0,0.0,2.0,0.0,36.0,3.0,0.0,0.0,1,
2118.0,2118.0,-1.0,1.0,-1.0,http://www.truejeans.in/css/ai/indexx.html...,1.0,11.0,2.0,0.0,0.0,3.0,0.0,45.0,5.0,0.0,1.0,0,
3277.0,3277.0,237.0,3.0,248.0,http://marketplace.publicradio.org/RSS/rss.xml...,2.0,25.0,3.0,0.0,0.0,3.0,0.0,49.0,4.0,0.0,0.0,0,
278.0,278.0,205.0,11.0,1040.0,http://www.legacyproductsinc.com/...,1.0,20.0,2.0,0.0,0.0,2.0,0.0,36.0,3.0,0.0,0.0,1,
952.0,952.0,-1.0,-1.0,-1.0,http://www.tu-chemnitz.de/informatik/RA/cchp/...,1.0,13.0,2.0,0.0,0.0,2.0,1.0,48.0,6.0,1.0,0.0,0,
4347.0,4347.0,112.0,8.0,999.0,http://www.itimanufacturing.com/...,1.0,19.0,2.0,0.0,0.0,2.0,0.0,35.0,3.0,0.0,0.0,0,
4055.0,4055.0,58.0,2.0,1767.0,http://naruphotography.com/js/review/review/5a95f657b4361751a7840267c6...,1.0,18.0,2.0,0.0,0.0,1.0,0.0,73.0,6.0,1.0,1.0,1,
3066.0,3066.0,213.0,2.0,308.0,http://www.royalind.com/...,1.0,11.0,2.0,0.0,0.0,2.0,0.0,27.0,3.0,0.0,0.0,1,
1952.0,1952.0,31.0,5.0,204.0,http://www.atcreative.net/mac/bb/bb/bbt.htm...,1.0,13.0,2.0,0.0,0.0,3.0,0.0,46.0,6.0,0.0,1.0,0,
2053.0,2053.0,187.0,77.0,245.0,http://en.wikipedia.org/wiki/Google...,2.0,14.0,3.0,0.0,0.0,2.0,0.0,38.0,4.0,0.0,0.0,1,
4033.0,4033.0,107.0,1.0,133.0,http://rogerma.net/class/LoginVerification.php...,1.0,10.0,2.0,0.0,0.0,2.0,0.0,49.0,4.0,1.0,1.0,0,
2413.0,2413.0,-1.0,-1.0,-1.0,http://avascloset.com.au/proplan/...,2.0,15.0,3.0,0.0,0.0,2.0,0.0,36.0,4.0,0.0,1.0,0,
4479.0,4479.0,222.0,18.0,480.0,http://www.teachwithmovies.org/...,1.0,18.0,2.0,0.0,0.0,2.0,0.0,34.0,3.0,0.0,0.0,0,
1698.0,1698.0,189.0,3.0,149.0,http://www.8mm16mmfilmscollectibles.com/...,1.0,27.0,2.0,0.0,0.0,2.0,0.0,43.0,3.0,0.0,0.0,1,
4524.0,4524.0,-1.0,-1.0,-1.0,http://cheapdrivinglessons.com.au/includes/common-real/...,2.0,24.0,3.0,0.0,0.0,2.0,1.0,58.0,5.0,0.0,1.0,0,
3642.0,3642.0,244.0,56.0,1420.0,http://www.kaplanco.com/...,1.0,11.0,2.0,0.0,0.0,2.0,0.0,27.0,3.0,0.0,0.0,0,
2348.0,2348.0,-1.0,8.0,138.0,http://www.ttt.co.uk/...,2.0,7.0,3.0,0.0,0.0,3.0,0.0,24.0,3.0,0.0,0.0,1,
3377.0,3377.0,63.0,9.0,107.0,http://johnbull-amayaevbo.com/default/files/com.html...,1.0,21.0,2.0,0.0,0.0,2.0,1.0,55.0,5.0,1.0,1.0,0,
2063.0,2063.0,173.0,7.0,171.0,http://www.tubularradio.com/...,1.0,15.0,2.0,0.0,0.0,2.0,0.0,31.0,3.0,0.0,0.0,1,
155.0,155.0,128.0,18.0,95.0,http://adresse-e-mail-bluewin.jimdo.com/...,2.0,30.0,3.0,0.0,0.0,2.0,1.0,43.0,3.0,0.0,1.0,1,
2673.0,2673.0,225.0,3.0,280.0,http://www.greenbook.net/...,1.0,12.0,2.0,0.0,0.0,2.0,0.0,28.0,3.0,0.0,0.0,1,
985.0,985.0,137.0,19.0,193.0,https://bbrasilclientescadas.websiteseguro.com/segbb/...,2.0,36.0,3.0,0.0,0.0,2.0,0.0,56.0,4.0,0.0,1.0,0,
4083.0,4083.0,52.0,8.0,256.0,http://dronesolutions.maplegroupltd.com/USAA/login.inet/...,2.0,30.0,3.0,1.0,0.0,3.0,0.0,59.0,5.0,0.0,1.0,1,
3733.0,3733.0,256.0,8.0,64.0,http://www.unilever.com/...,1.0,11.0,2.0,0.0,0.0,2.0,0.0,27.0,3.0,0.0,0.0,0,
4395.0,4395.0,-1.0,-1.0,-1.0,http://www.heimdalstorband.no/libraries/fof/hal/render/aol.com.htm...,1.0,17.0,2.0,0.0,0.0,4.0,0.0,69.0,7.0,0.0,1.0,0,
4587.0,4587.0,65.0,7.0,144.0,http://safety-thats-regain.atspace.cc/...,2.0,28.0,3.0,0.0,0.0,2.0,1.0,41.0,3.0,0.0,1.0,1,
981.0,981.0,-1.0,-1.0,-1.0,http://isc007.stillchildren.me...,5.0,21.0,6.0,0.0,0.0,2.0,0.0,33.0,2.0,0.0,1.0,1,
3909.0,3909.0,243.0,9.0,150.0,http://www.edact.com/...,1.0,8.0,2.0,0.0,0.0,2.0,0.0,24.0,3.0,0.0,0.0,1,
1751.0,1751.0,-1.0,-1.0,-1.0,http://cafebu.com.au/wp-content/themes/twentyfifteen/inc/boxd/index.ph...,2.0,11.0,3.0,0.0,0.0,3.0,1.0,73.0,8.0,0.0,1.0,1,
3973.0,3973.0,86.0,10.0,88.0,http://www.kdetail.com/old_site/Bankofamerica/security.php...,1.0,10.0,2.0,0.0,0.0,3.0,0.0,61.0,5.0,1.0,1.0,0,
2473.0,2473.0,211.0,5.0,221.0,http://www.coffeeguys.com/...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,29.0,3.0,0.0,0.0,0,
2276.0,2276.0,-1.0,-1.0,-1.0,https://www.casaesua.com.br/image/cache/data/WWW./CREDICARD/-/INTERNET...,2.0,13.0,3.0,0.0,0.0,4.0,1.0,73.0,9.0,0.0,1.0,0,
4019.0,4019.0,-1.0,-1.0,-1.0,http://irs-pending-status-refund.nobresystem.com.br/...,3.0,41.0,4.0,0.0,0.0,3.0,1.0,55.0,3.0,0.0,1.0,0,
942.0,942.0,-1.0,-1.0,-1.0,http://www.australianhempmanufacturingcompany.com.au/wealthadvocates...,2.0,39.0,3.0,0.0,0.0,3.0,0.0,71.0,3.0,0.0,1.0,0,
3260.0,3260.0,79.0,17.0,118.0,http://mltfx.com/...,1.0,8.0,2.0,0.0,0.0,1.0,0.0,20.0,3.0,0.0,0.0,1,
3285.0,3285.0,-1.0,-1.0,-1.0,http://tulsagrad.ou.edu/csdc/...,2.0,14.0,3.0,0.0,0.0,2.0,0.0,32.0,4.0,0.0,0.0,1,
1400.0,1400.0,156.0,12.0,269.0,http://www.anfieldstats.co.uk/...,2.0,16.0,3.0,0.0,0.0,3.0,0.0,33.0,3.0,0.0,0.0,0,
1595.0,1595.0,-1.0,-1.0,-1.0,http://www.caesarscoffee.com.au/...,2.0,18.0,3.0,0.0,0.0,3.0,0.0,35.0,3.0,0.0,0.0,1,
210.0,210.0,187.0,29.0,286.0,http://www.berrysweetstuff.com/...,1.0,18.0,2.0,0.0,0.0,2.0,0.0,34.0,3.0,0.0,0.0,1,
3569.0,3569.0,203.0,1.0,310.0,http://www.shindechemicalsindia.com/...,1.0,23.0,2.0,0.0,0.0,2.0,0.0,39.0,3.0,0.0,0.0,0,
1457.0,1457.0,3.0,9.0,19.0,http://jamilahui.com/att.system/index_login.html...,1.0,12.0,2.0,1.0,0.0,3.0,0.0,51.0,4.0,0.0,1.0,1,
1509.0,1509.0,55.0,5.0,209.0,http://www.expertsip.com/uapower/Document-Shared68/doc/...,1.0,12.0,2.0,0.0,0.0,2.0,1.0,58.0,6.0,1.0,1.0,0,
1395.0,1395.0,2.0,10.0,64.0,http://wvw.bancosfalabellas.club...,5.0,22.0,6.0,0.0,0.0,2.0,0.0,35.0,2.0,0.0,1.0,0,
264.0,264.0,-1.0,-1.0,-1.0,http://pierodecampos.com.br/fantasy/page/...,2.0,18.0,3.0,0.0,0.0,2.0,0.0,44.0,5.0,0.0,1.0,1,
4172.0,4172.0,-1.0,-1.0,-1.0,http://code.google.com/appengine/...,2.0,13.0,3.0,0.0,0.0,2.0,0.0,36.0,4.0,0.0,0.0,0,
1499.0,1499.0,-1.0,-1.0,-1.0,http://www.jafra.ae/wp-includes/dropbox/dropbox...,1.0,7.0,2.0,0.0,0.0,2.0,1.0,50.0,5.0,0.0,1.0,0,
700.0,700.0,140.0,4.0,283.0,http://www.anfieldroad.com/...,1.0,14.0,2.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,1,
2245.0,2245.0,199.0,89.0,207.0,http://www.greatchem.com/...,1.0,12.0,2.0,0.0,0.0,2.0,0.0,28.0,3.0,0.0,0.0,1,
644.0,644.0,121.0,11.0,46.0,http://aandgtrading.com/category_images/k2/bookmark/ii.php?.rand=13inb...,1.0,15.0,2.0,0.0,0.0,3.0,0.0,73.0,6.0,1.0,1.0,1,
4742.0,4742.0,219.0,57.0,174.0,http://www.stonecreekcoffee.com/...,1.0,19.0,2.0,0.0,0.0,2.0,0.0,35.0,3.0,0.0,0.0,1,
1405.0,1405.0,227.0,1.0,410.0,http://www.mathrubhumi.com/...,1.0,14.0,2.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,0,
2705.0,2705.0,-1.0,-1.0,-1.0,http://checkpezipagez.hol.es/index.htm...,2.0,19.0,3.0,0.0,0.0,3.0,0.0,41.0,3.0,0.0,1.0,0,
929.0,929.0,19.0,5.0,200.0,http://www.alejandraandelliot.com/wp-content/upgrade/lon/905d2c8a35484...,1.0,21.0,2.0,0.0,0.0,2.0,1.0,73.0,6.0,0.0,1.0,1,
2855.0,2855.0,-1.0,7.0,152.0,http://kreston.com.co/cli/AtendimentoSantanderOnline/...,2.0,12.0,3.0,0.0,0.0,2.0,0.0,56.0,5.0,0.0,1.0,1,
4517.0,4517.0,7.0,17.0,33.0,https://www.thesanfranciscochocolatefactory.com/...,1.0,34.0,2.0,0.0,0.0,2.0,0.0,51.0,3.0,0.0,0.0,1,
195.0,195.0,195.0,9.0,1915.0,http://www.countryhousefloral.com/...,1.0,21.0,2.0,0.0,0.0,2.0,0.0,37.0,3.0,0.0,0.0,1,
2615.0,2615.0,243.0,81.0,11.0,http://www.globalsources.com/...,1.0,16.0,2.0,0.0,0.0,2.0,0.0,32.0,3.0,0.0,0.0,1,
3428.0,3428.0,42.0,5.0,123.0,http://childcaredaycare.net/ay/2779f565fb0c63b4c412528ece71d1ed?email&...,1.0,19.0,2.0,0.0,0.0,1.0,0.0,73.0,4.0,0.0,1.0,0,
2515.0,2515.0,165.0,39.0,372.0,http://www.farmingmagazine.net/...,1.0,18.0,2.0,0.0,0.0,2.0,0.0,34.0,3.0,0.0,0.0,0,
1860.0,1860.0,-1.0,-1.0,-1.0,http://www.sceniccellars.co.nz/...,2.0,17.0,3.0,0.0,0.0,3.0,0.0,34.0,3.0,0.0,0.0,0,
1818.0,1818.0,136.0,8.0,523.0,http://id1016.atspace.co.uk/ID-YOUR-ACCOUNT/...,3.0,17.0,4.0,0.0,0.0,3.0,1.0,47.0,4.0,0.0,1.0,1,
4671.0,4671.0,196.0,8.0,122.0,http://www.concert-reviews.co.uk/...,2.0,19.0,3.0,0.0,0.0,3.0,1.0,36.0,3.0,0.0,0.0,0,
246.0,246.0,2.0,9.0,47.0,http://www.jadacub.net/opitu/m/auth/auth/es/auth/view/document/...,1.0,10.0,2.0,0.0,0.0,2.0,0.0,66.0,11.0,1.0,1.0,1,
4448.0,4448.0,-1.0,-1.0,-1.0,http://www.math.wayne.edu/~rrb/cohom/...,2.0,12.0,3.0,0.0,0.0,3.0,0.0,40.0,5.0,0.0,0.0,0,
1758.0,1758.0,-1.0,-1.0,-1.0,http://kyoto.com.br/2/...,2.0,10.0,3.0,0.0,0.0,2.0,0.0,25.0,4.0,0.0,1.0,0,
4670.0,4670.0,151.0,5.0,247.0,http://www.tutorialguide.net/...,1.0,16.0,2.0,0.0,0.0,2.0,0.0,32.0,3.0,0.0,0.0,1,
2623.0,2623.0,206.0,22.0,59.0,http://www.gidb.org/...,1.0,7.0,2.0,0.0,0.0,2.0,0.0,23.0,3.0,0.0,0.0,0,
923.0,923.0,40.0,8.0,135.0,http://phoenix.nootheme.com/libraries/joomla/filter/wrapper/827392642/...,2.0,18.0,3.0,0.0,0.0,2.0,0.0,73.0,8.0,0.0,1.0,0,
2197.0,2197.0,27.0,21.0,95.0,http://medi-surg.co.uk/wp-includes/fonts/8c798a01b3c3e749e55d811be7d3c...,2.0,13.0,3.0,0.0,0.0,2.0,1.0,73.0,5.0,0.0,1.0,1,
1185.0,1185.0,176.0,4.0,135.0,http://www.ardiente.net/edf/6ebe9331599cec1093ab636a567166fd...,1.0,11.0,2.0,0.0,0.0,2.0,0.0,63.0,4.0,0.0,1.0,1,
268.0,268.0,-1.0,-1.0,-1.0,http://www.eufo.de/football/esp/2004/index.htm...,1.0,6.0,2.0,0.0,0.0,3.0,0.0,49.0,6.0,0.0,0.0,0,
669.0,669.0,199.0,5.0,372.0,http://www.mssrc.com/...,1.0,8.0,2.0,0.0,0.0,2.0,0.0,24.0,3.0,0.0,0.0,0,
